10.0	2.84
12.58   2.7
15.8    2.56
19.95   2.46
25.11   2.36
32.62   2.28
39.81   2.22
50.11   2.16
63.1    2.1
79.43   2.04
100.    2.
158.    1.94
251.    1.88
398.1   1.82
630.9   1.78
1000.   1.74
1995.   1.7
